1180-1542,88,non
4797-1542,40,non
3935-1542,35,non
1542-1948,56,friends
1542-3395,17,non
947-1542,37,friends
1542-1414,23,non
1542-18898,29,non
226-1542,28,non
1542-3439,39,non
1542-49370,21,non
18412-1542,31,non
12321-1542,17,non
1542-24266,48,friends
4717-1542,35,non
4678-1542,17,non
4761-1542,38,non
3476-1542,37,non
3360-1542,35,non
19459-1542,70,non
2714-1542,17,friends
3396-1542,17,non
44256-1542,46,non
3379-1542,30,friends
33491-1542,28,friends
3229-1542,30,friends
533-1542,24,non
1542-10733,39,non
4690-1542,46,non
446-2193,83,friends
753-2193,21,non
53-2193,50,non
3128-2193,21,non
4466-2193,29,non
1346-2193,54,non
28448-2193,31,non
11032-2193,67,friends
158-2193,50,non
4489-2193,23,non
6199-2193,69,non
4257-2193,24,non
221-2193,21,non
446-588,60,non
588-11060,60,non
588-4794,118,non
588-2319,131,non
4806-588,75,non
3631-588,91,non
588-4929,37,non
588-3328,70,non
588-486,98,non
401-588,172,friends
588-3935,45,non
588-19404,105,non
48860-588,22,non
588-10837,117,non
588-6155,45,non
588-4804,34,non
1108-588,22,non
3273-588,63,non
588-19585,41,non
211-588,88,friends
588-1414,29,non
588-18898,97,non
531-588,18,non
588-18517,66,non
4879-588,24,non
588-14446,38,non
588-11097,74,non
588-3682,118,non
436-588,66,non
4678-588,60,non
350-588,81,non
4318-588,35,non
588-4936,47,non
3165-588,19,non
588-10812,67,non
588-3667,91,non
135-588,37,non
267-588,79,non
588-573,30,non
11096-588,60,non
98-588,38,non
521-588,44,non
3155-588,26,non
588-131,76,non
6116-588,140,non
490-588,48,non
494-588,28,non
588-19544,46,non
313-588,29,non
15505-588,16,non
1388-588,24,non
533-588,44,non
5717-588,40,non
588-323,47,non
510-588,20,non
4517-588,17,non
1773-588,30,non
588-11295,36,non
2241-588,43,non
4319-588,21,non
551-2341,26,non
4806-2341,32,non
2631-2341,24,non
486-2341,25,non
11067-2341,65,non
491-2341,23,non
1180-2341,128,non
4797-2341,50,non
3935-2341,72,non
1948-2341,40,non
3395-2341,24,non
947-2341,27,non
18517-2341,37,non
4632-2341,27,non
3439-2341,31,non
49370-2341,23,non
18412-2341,84,non
14446-2341,52,non
4761-2341,23,non
19459-2341,24,non
2714-2341,29,non
3379-2341,29,non
33491-2341,39,non
3229-2341,30,non
533-2341,29,non
3359-2341,56,non
4690-2341,21,non
11060-446,59,non
551-446,38,friends
3222-446,18,non
4794-446,34,non
446-753,56,non
446-111,23,friends
446-10727,18,non
446-2319,26,non
4806-446,88,non
3631-446,57,non
446-4929,64,non
446-3328,97,non
486-446,69,non
401-446,82,friends
11067-446,51,non
53-446,51,friends
4302-446,28,non
491-446,70,friends
446-3003,23,non
4797-446,18,non
3935-446,16,non
19404-446,71,non
48860-446,93,non
576-446,50,non
446-10837,62,non
3395-446,32,non
446-6155,31,non
4804-446,21,non
3463-446,21,non
3128-446,37,non
4466-446,26,non
4815-446,33,non
1108-446,21,friends
1346-446,75,non
3273-446,93,non
457-446,23,non
211-446,31,friends
4368-446,22,non
446-1414,25,non
18898-446,87,non
4855-446,47,non
158-446,95,non
170-446,30,non
4489-446,21,non
446-18517,24,non
4879-446,26,non
4632-446,25,non
446-3439,20,non
446-14446,63,non
446-24266,43,non
4717-446,21,non
11097-446,36,non
446-3682,49,non
446-332,29,non
436-446,40,non
4678-446,48,non
10938-446,20,non
6199-446,135,non
350-446,109,non
3295-446,22,non
4318-446,47,non
4936-446,29,non
635-446,32,non
4257-446,67,non
3165-446,32,non
124-446,33,non
446-10812,55,non
4761-446,46,non
446-3667,61,non
3476-446,39,non
135-446,40,non
267-446,122,non
573-446,29,non
11096-446,77,non
98-446,43,non
521-446,40,non
3155-446,18,non
19459-446,15,non
446-2890,13,non
3425-446,14,non
446-3129,24,non
3396-446,25,non
44256-446,21,non
446-131,48,non
6116-446,82,non
490-446,35,non
494-446,37,non
3379-446,52,non
446-19544,22,non
313-446,53,non
3229-446,38,non
6278-446,12,non
533-446,42,non
5717-446,38,non
6195-446,17,non
446-323,26,non
510-446,35,non
221-446,43,friends
446-3359,29,non
101-446,32,non
1773-446,25,non
4690-446,35,non
446-11295,39,non
2241-446,27,non
4319-446,27,non
1404-108899,32,non
1274-1404,45,non
4730-1404,31,non
4435-1404,62,non
1404-1080,280,non
4663-1404,91,non
18352-1404,80,non
1404-1148,108,non
3003-3486,79,non
3486-14858,85,non
10624-3486,22,non
3486-106105,14,non
3486-14967,124,friends
3486-1671,35,non
3486-109617,23,non
100899-3486,59,non
551-854,69,non
3222-854,38,non
854-2631,14,non
38121-854,14,non
3631-854,21,friends
11067-854,64,non
491-854,39,friends
854-1180,79,non
4797-854,34,non
3935-854,21,non
947-854,66,non
10731-854,13,friends
11032-854,47,friends
226-854,41,non
18517-854,12,non
18412-854,24,non
14446-854,39,non
854-24266,23,friends
4799-854,18,non
4678-854,13,non
17205-854,27,non
3360-854,46,non
854-2714,45,friends
3229-854,24,friends
854-10733,56,non
3359-854,16,non
4794-11060,53,non
11060-753,16,non
11060-10727,36,non
11060-2319,36,non
4806-11060,65,non
3631-11060,71,non
11060-3328,80,non
11060-116441,21,non
486-11060,55,non
401-11060,48,non
11060-53,16,non
4302-11060,26,non
11060-3935,31,non
19404-11060,37,non
48860-11060,34,non
11060-10837,54,non
11060-3395,46,non
3463-11060,26,non
11060-4466,47,non
2355-11060,37,non
4815-11060,36,non
3273-11060,28,non
11060-457,22,non
11060-12788,22,non
11060-211,16,non
11060-29557,26,non
4368-11060,24,non
11060-1414,70,non
11060-18898,55,non
11060-531,18,non
4855-11060,32,non
11060-170,15,non
11060-4489,22,non
11060-14446,31,non
11060-3440,18,non
11060-11097,45,non
11060-3682,77,non
436-11060,24,non
4678-11060,18,non
350-11060,29,non
11060-3295,23,non
4318-11060,23,non
11060-4936,48,non
472-11060,23,non
124-11060,20,non
11060-10812,37,non
11060-3667,51,non
11060-135,24,non
267-11060,21,non
573-11060,12,non
11096-11060,16,non
11060-10467,20,non
11060-2890,37,non
11060-3425,24,non
11060-3396,26,non
11060-131,49,non
6116-11060,50,non
490-11060,12,non
494-11060,38,non
11060-19544,21,non
313-11060,22,non
11060-6278,20,non
533-11060,23,non
11060-5717,15,non
6195-11060,15,non
11060-323,23,non
11060-1773,16,non
11060-11295,36,non
11060-2241,13,non
551-3222,141,non
4806-551,21,non
551-2631,20,non
551-401,20,non
11067-551,71,non
491-551,244,friends
4797-551,23,non
551-19769,17,non
3273-551,67,non
551-11032,22,non
551-49370,29,non
551-12321,14,non
551-24266,41,non
4717-551,41,non
4678-551,20,non
350-551,53,non
635-551,20,non
4761-551,80,non
3476-551,25,non
105294-551,24,non
98-551,29,friends
551-381,18,friends
44256-551,14,non
3379-551,24,non
551-10733,31,non
39612-19074,56,non
10971-39612,62,non
39612-2360,68,non
39612-39561,138,friends
39612-2398,62,non
39612-1400,17,non
39612-4956,49,non
10911-39612,70,non
39556-39612,38,non
39612-1468,36,non
39729-39612,27,non
39612-111011,57,non
39612-175,43,non
39612-109236,36,non
39612-379,28,non
39612-105321,66,non
39612-18931,59,non
39612-110523,31,non
39612-105286,21,non
39613-39612,30,non
25059-39612,121,non
39612-41970,36,non
39612-1100,18,non
39612-16817,18,non
39612-10904,59,non
39612-39745,46,non
39612-110717,23,non
39612-16464,19,non
4806-3222,24,non
3222-2631,45,non
3222-401,22,non
11067-3222,12,non
491-3222,166,non
3222-1180,37,non
3222-1948,28,non
3273-3222,51,non
3222-11032,30,non
3222-18898,25,non
3222-18517,26,non
3222-3439,25,non
3222-24266,91,non
4717-3222,27,non
4678-3222,14,non
3222-635,29,non
4761-3222,39,non
3222-3476,23,non
381-3222,46,non
44256-3222,16,non
3379-3222,18,non
3222-33491,22,non
108899-4794,23,non
108899-19164,26,non
10393-108899,18,non
108899-947,19,non
4686-108899,34,non
10731-108899,16,non
108899-106429,35,non
1080-108899,11,non
1388-108899,38,non
108899-1544,30,non
4794-10727,26,non
4794-2319,51,non
4806-4794,54,non
3631-4794,44,non
4794-4929,28,non
3328-4794,33,non
486-4794,131,non
19164-4794,13,non
401-4794,73,non
19404-4794,62,non
48860-4794,27,non
4794-10837,83,non
6155-4794,19,non
4804-4794,29,non
10393-4794,30,non
1108-4794,24,non
3273-4794,39,non
10410-4794,24,non
211-4794,118,non
4794-1414,20,non
4794-18898,55,non
531-4794,31,non
4794-226,23,non
4794-18517,23,non
4879-4794,24,non
4794-14446,45,non
3353-4794,20,non
4794-12321,26,non
4794-11097,52,non
4794-3682,44,non
436-4794,85,non
4678-4794,69,non
350-4794,63,non
4318-4794,47,non
4794-4936,65,non
4794-3165,23,non
4794-10812,35,non
4794-3667,50,non
135-4794,37,non
267-4794,49,non
4794-573,24,non
11096-4794,47,non
98-4794,28,non
521-4794,43,non
3155-4794,26,non
4794-131,48,non
6116-4794,70,non
490-4794,63,non
494-4794,40,non
4794-19544,23,non
313-4794,34,non
15505-4794,25,non
1388-4794,32,non
533-4794,51,non
5717-4794,38,non
4794-323,16,non
510-4794,15,non
4517-4794,23,non
1773-4794,25,non
2800-4794,14,non
11295-4794,20,non
2241-4794,53,non
4319-4794,27,non
753-19294,51,non
753-116441,50,non
753-48892,40,non
4302-753,28,non
3395-753,78,non
3463-753,18,non
1346-753,39,non
753-48879,24,non
4368-753,19,non
753-10582,33,non
170-753,50,non
4489-753,24,non
3295-753,34,non
185-753,69,non
3476-753,23,non
668-753,19,non
753-10467,12,non
39034-753,50,non
3396-753,56,non
3336-753,66,non
753-43122,29,non
5169-753,32,non
4478-753,30,non
221-753,25,non
15281-753,56,non
1265-19177,19,non
19177-2027,62,friends
18415-19177,52,non
19768-19177,22,non
10624-19177,36,non
107180-19177,22,non
10610-19177,109,non
49918-19177,16,non
103033-19177,22,non
6752-19177,29,non
158371-19177,125,non
136025-19177,74,non
49135-19177,16,non
2798-111,125,non
4929-111,144,non
1274-111,95,non
53-111,29,friends
3003-111,101,non
4902-111,93,non
48860-111,67,non
4985-111,70,non
6155-111,76,non
3463-111,28,non
10393-111,44,non
1400-111,35,non
4466-111,32,non
2355-111,21,non
4815-111,30,friends
10410-111,34,non
457-111,123,non
12788-111,52,non
4368-111,28,non
109821-111,22,non
531-111,40,non
3252-111,110,non
158-111,29,non
226-111,45,friends
578-111,130,friends
1594-111,23,non
695-111,26,non
49624-111,46,non
513-111,32,non
3440-111,87,non
3245-111,27,non
332-111,59,non
728-111,42,friends
3087-111,30,friends
41069-111,32,non
3165-111,30,non
124-111,37,friends
4793-111,26,non
4923-111,53,non
2947-111,24,non
12876-111,99,non
39727-111,31,non
3129-111,26,non
887-111,33,non
4864-111,30,non
8606-111,26,non
6278-111,21,non
3480-111,97,non
4517-111,65,non
101-111,28,non
2821-111,23,non
3328-10727,16,non
486-10727,14,non
4302-10727,37,non
10727-3003,22,non
48860-10727,25,non
3463-10727,27,non
10727-6425,33,non
10727-4466,17,non
2355-10727,23,non
4815-10727,37,non
11027-10727,164,non
457-10727,27,non
12788-10727,31,non
10727-29557,34,non
4368-10727,21,non
10727-1414,36,non
10727-443,23,non
10624-10727,23,non
4855-10727,35,non
177-10727,34,non
10727-11109,28,non
10938-10727,25,non
4936-10727,20,non
124-10727,18,non
10812-10727,13,non
267-10727,29,non
10727-3425,22,non
381-10727,21,non
105484-10727,38,non
176-10727,24,non
6278-10727,17,non
6195-10727,17,non
116441-2363,26,non
2363-1618,19,non
53-2363,16,non
2363-241,22,non
3128-2363,31,non
4466-2363,23,non
4489-2363,36,non
2363-14896,26,non
2363-111120,79,non
4738-2363,21,non
38495-1265,96,non
2159-1265,81,non
1265-14443,14,non
10610-1265,20,non
1265-1394,140,friends
49918-1265,71,non
1265-49906,96,non
6752-1265,56,non
3580-1265,132,non
2798-4929,55,friends
2798-3328,22,non
2361-2798,51,non
1274-2798,72,non
2798-3003,38,non
4161-2798,15,non
4902-2798,76,non
48860-2798,49,non
576-2798,27,non
2798-4730,21,non
4985-2798,44,non
6155-2798,24,non
3463-2798,25,non
10393-2798,13,non
1400-2798,21,non
2355-2798,50,non
4815-2798,22,non
10388-2798,23,non
457-2798,58,non
12788-2798,35,non
4368-2798,28,non
531-2798,29,non
4855-2798,30,non
158-2798,22,friends
2798-226,17,non
2798-578,54,non
28804-2798,36,non
2798-3440,27,non
2798-332,37,non
3295-2798,21,non
2798-3165,22,non
124-2798,39,non
2798-135,19,non
2798-12876,25,non
39727-2798,21,non
2890-2798,18,non
2798-3425,27,non
3129-2798,20,non
2798-887,17,non
4864-2798,21,non
2798-105528,12,non
719-2798,18,non
3480-2798,31,non
4517-2798,21,non
3631-2319,56,non
3328-2319,47,non
486-2319,34,non
401-2319,34,friends
19404-2319,52,non
10837-2319,100,non
6155-2319,33,non
19585-2319,23,non
211-2319,32,friends
18898-2319,53,non
2319-18517,27,non
11097-2319,71,non
3682-2319,55,friends
350-2319,28,non
4936-2319,35,non
10812-2319,47,non
3667-2319,49,non
267-2319,28,non
11096-2319,35,friends
98-2319,24,non
131-2319,91,non
6116-2319,73,non
490-2319,24,non
19544-2319,32,non
5717-2319,40,non
323-2319,34,non
1773-2319,30,non
2241-2319,48,non
3631-4806,53,non
4806-3328,49,non
4806-486,118,friends
4806-401,42,non
4806-11067,73,non
4806-491,53,non
4797-4806,14,non
3935-4806,75,non
4806-19404,27,non
4806-48860,99,non
576-4806,48,non
4806-10837,30,non
4806-3395,52,non
4806-4804,32,non
4806-947,54,non
4806-6425,26,non
4806-19769,14,non
4806-2355,18,non
4806-3273,73,non
4806-457,21,non
4806-211,43,non
4806-18898,77,non
3012-4806,23,non
4806-226,40,friends
4806-18517,40,non
4632-4806,43,non
4806-3439,34,non
4806-49370,51,non
4806-14446,32,non
4806-12321,71,friends
4806-24266,33,non
4717-4806,80,non
6038-4806,68,non
4806-11097,43,non
4806-4799,30,non
4806-3682,52,non
4806-436,21,non
4806-4678,56,non
350-4806,78,non
4318-4806,12,non
4806-4936,17,non
4806-635,29,non
4806-124,18,non
4806-10812,28,non
4806-4761,70,non
4806-3667,21,non
4806-3476,50,non
4806-135,27,non
4806-267,48,friends
4806-3360,58,non
4806-573,21,non
4806-11096,31,non
4806-105294,40,non
4806-39034,24,non
4806-19459,27,non
4806-381,35,non
4806-3396,29,non
4806-44256,34,non
4806-131,30,non
4806-6116,30,non
4806-490,19,non
494-4806,25,non
4806-3379,32,non
4806-8606,25,non
4806-313,22,non
4806-105484,34,non
3229-4806,18,non
4806-533,35,non
4806-10733,27,non
6453-4806,18,non
4690-4806,12,non
4806-11295,21,non
4806-2241,24,non
2355-4858,11,non
4858-16936,41,non
4858-531,24,non
350-4858,30,non
267-4858,17,non
18808-4858,33,friends
4858-107802,32,non
6116-4858,17,non
1426-106819,283,non
38878-106819,194,non
38706-106819,143,non
1356-106819,251,non
38741-106819,70,non
14428-106819,135,non
19074-103757,26,non
106105-103757,168,non
109617-103757,21,non
103755-103757,79,friends
103754-103757,58,friends
103756-103757,237,non
105286-103757,13,non
1180-2631,30,non
1479-2631,78,non
2758-2631,21,non
4799-2631,21,non
2631-993,36,non
28399-2631,33,non
2947-2631,26,non
3360-2631,21,non
2631-10733,22,non
486-38121,23,non
4804-38121,57,non
6425-38121,117,non
19769-38121,81,non
443-38121,60,non
3012-38121,28,non
6038-38121,93,non
17205-38121,34,non
19574-38121,51,non
6453-38121,37,non
10971-19074,55,non
2360-19074,52,non
39561-19074,27,non
2398-19074,33,non
1400-19074,46,non
4956-19074,18,friends
10911-19074,51,non
39556-19074,45,non
19074-880,35,non
19074-1468,35,non
19074-106105,49,non
19074-4947,22,non
39729-19074,49,non
111011-19074,74,non
175-19074,37,non
19074-109617,38,non
109236-19074,47,non
19074-103755,39,non
19074-379,23,non
105321-19074,30,non
18931-19074,57,non
19074-103754,31,non
110523-19074,41,non
19074-105286,43,non
39613-19074,43,non
25059-19074,42,non
19074-1100,26,non
104312-19074,18,non
10904-19074,28,non
19074-111026,31,non
39745-19074,25,non
110717-19074,16,non
16464-19074,19,non
3631-4929,22,non
3631-3328,121,non
3631-486,31,non
401-3631,75,friends
491-3631,40,non
4797-3631,19,non
3631-3935,84,non
1948-3631,19,non
3631-19404,103,non
3631-10837,81,non
3631-3395,19,non
3631-6155,40,non
3631-4804,16,non
947-3631,35,non
3631-3273,20,non
3631-19585,29,non
3631-211,15,non
3631-1414,38,non
3631-18898,75,non
3631-18517,33,non
976-3631,27,non
3439-3631,22,non
3631-14446,46,non
3631-12321,17,non
3631-24266,26,non
3631-11097,46,non
4799-3631,31,non
3631-3682,131,non
3631-436,17,non
3631-4678,21,non
350-3631,44,non
4936-3631,28,non
3631-10812,54,non
3631-3667,56,non
1146-3631,20,non
267-3631,40,non
3631-573,18,non
3631-11096,57,non
3631-98,21,non
3631-3155,28,non
3631-19459,27,non
3631-3396,18,non
3631-131,48,non
3631-4864,17,non
6116-3631,50,non
3631-490,37,non
494-3631,13,non
3631-3379,24,non
3631-19544,31,non
313-3631,16,non
3631-533,26,non
3631-5717,21,non
3631-323,54,non
3631-3359,22,non
3631-1773,33,non
4690-3631,16,non
3631-11295,32,non
3631-2241,28,non
3631-4319,15,non
3328-4929,49,non
486-4929,28,non
1274-4929,50,non
401-4929,50,non
1618-4929,25,non
4929-3003,44,non
4913-4929,22,non
4902-4929,51,non
19404-4929,39,non
48860-4929,92,non
576-4929,23,non
4929-10837,15,non
4985-4929,50,non
6155-4929,57,non
10393-4929,32,non
1400-4929,31,non
3273-4929,21,non
10368-4929,31,non
10410-4929,32,non
457-4929,61,non
4929-12788,21,non
4929-211,16,non
1414-4929,13,non
18898-4929,55,non
531-4929,24,non
3252-4929,25,non
4929-226,21,non
578-4929,42,non
4929-11074,28,non
14446-4929,30,non
4929-3353,26,non
4929-3440,40,non
11097-4929,22,non
3682-4929,40,non
4929-332,31,non
436-4929,23,non
350-4929,29,non
3165-4929,18,non
10812-4929,32,non
4929-3667,16,non
4929-2947,20,non
267-4929,45,non
573-4929,29,non
11096-4929,49,non
521-4929,22,non
4929-12876,19,non
3425-4929,23,non
4929-1406,34,non
125365-4929,20,non
3129-4929,23,non
131-4929,29,non
4929-887,32,non
6116-4929,33,non
3379-4929,32,non
2638-4929,15,non
19544-4929,21,non
3229-4929,17,non
3480-4929,62,non
533-4929,24,non
5717-4929,21,non
4517-4929,35,non
1773-4929,22,non
2800-4929,25,non
11295-4929,39,non
2241-4929,15,non
486-3328,42,non
401-3328,98,friends
4302-3328,27,non
3935-3328,59,non
19404-3328,134,non
48860-3328,63,non
3328-10837,74,non
3395-3328,35,non
6155-3328,57,non
3463-3328,23,non
4466-3328,27,non
2355-3328,52,non
4815-3328,42,non
3273-3328,28,non
457-3328,18,non
3328-19585,16,non
12788-3328,36,non
211-3328,33,friends
4368-3328,24,non
3328-1414,38,non
18898-3328,72,non
531-3328,29,non
4855-3328,32,non
170-3328,30,non
3328-18517,30,non
4879-3328,27,non
695-3328,28,non
3328-14446,23,non
3328-3353,21,non
3440-3328,25,non
11097-3328,40,non
3682-3328,110,non
3328-332,25,non
436-3328,34,non
728-3328,23,non
4678-3328,42,non
350-3328,77,non
3295-3328,27,non
4936-3328,21,non
472-3328,18,non
3165-3328,26,non
124-3328,36,non
10812-3328,53,non
117729-3328,22,non
3328-3667,58,non
4923-3328,21,non
135-3328,39,non
267-3328,77,non
573-3328,38,non
11096-3328,85,non
98-3328,32,non
521-3328,26,non
3155-3328,46,non
2890-3328,22,non
3425-3328,37,non
3129-3328,14,non
3396-3328,28,non
131-3328,37,non
4864-3328,23,non
6116-3328,78,non
490-3328,67,non
494-3328,28,non
3379-3328,33,non
3328-8606,34,non
19544-3328,29,non
313-3328,33,non
176-3328,21,non
533-3328,28,non
5717-3328,43,non
3328-323,28,non
510-3328,20,non
3328-3359,20,non
1773-3328,61,non
11295-3328,51,non
2241-3328,30,non
1618-19294,30,non
3003-19294,25,non
241-19294,17,non
48860-19294,22,non
3395-19294,68,non
3463-19294,24,non
11349-19294,33,non
4466-19294,21,non
4815-19294,43,non
4914-19294,50,non
346-19294,80,non
3384-19294,62,non
457-19294,33,non
531-19294,35,non
4855-19294,24,non
170-19294,53,non
4879-19294,75,non
3440-19294,33,non
10938-19294,22,non
3295-19294,40,non
4318-19294,85,non
185-19294,35,non
111120-19294,22,non
836-19294,39,non
108555-19294,122,friends
668-19294,88,non
18748-19294,22,non
2890-19294,31,non
3425-19294,22,non
3129-19294,52,non
3396-19294,36,non
3336-19294,58,non
6278-19294,24,non
2998-19294,23,non
15281-19294,27,non
4319-19294,26,non
10971-2360,50,friends
10971-39561,69,non
10971-2398,31,friends
10971-1400,26,non
10971-4956,25,non
10911-10971,137,friends
39556-10971,94,friends
10971-1468,47,non
10971-4947,99,non
10971-39729,25,non
10971-111011,41,non
10938-10971,25,non
175-10971,46,friends
10971-109236,76,non
10971-379,27,friends
10971-105321,55,non
10971-18931,48,non
10971-110523,58,non
10971-105286,19,non
39613-10971,77,non
25059-10971,104,non
10971-41970,22,non
10971-1100,84,non
10971-10904,35,friends
10971-111026,34,non
10971-39745,29,non
110717-10971,88,non
10971-16464,51,non
116441-48892,38,non
4302-116441,65,non
48860-116441,23,non
3395-116441,13,non
3463-116441,38,non
4466-116441,47,non
4815-116441,42,non
116441-457,27,non
12788-116441,31,non
4368-116441,26,non
4855-116441,45,non
177-116441,25,non
3295-116441,20,non
472-116441,17,non
124-116441,23,non
116441-111120,34,non
116441-135,16,non
39034-116441,24,non
116441-3425,15,non
6278-116441,14,non
6195-116441,13,non
4478-116441,63,non
1203-49147,25,non
1203-247,134,non
401-486,72,non
486-491,55,non
4797-486,29,non
3935-486,93,friends
486-19404,46,non
48860-486,27,non
576-486,21,non
486-10837,56,non
486-3395,18,non
486-6155,29,non
486-4804,32,friends
486-947,49,friends
486-6425,25,non
486-19769,15,non
1108-486,16,friends
3273-486,70,non
211-486,84,non
486-1414,22,non
486-18898,72,non
486-531,16,non
486-226,53,friends
4879-486,17,non
486-3439,19,non
49370-486,32,non
18412-486,25,non
486-14446,67,non
486-12321,89,friends
4717-486,49,non
6038-486,17,non
486-11097,88,non
4799-486,12,non
486-3682,56,non
436-486,55,non
486-4678,69,non
350-486,78,non
4318-486,40,non
486-4936,57,friends
486-3165,27,non
124-486,21,non
486-10812,39,non
486-4761,20,non
486-3667,39,non
3476-486,12,non
135-486,26,non
267-486,67,friends
486-573,34,non
486-11096,24,non
486-105294,18,non
98-486,22,non
521-486,44,friends
486-3129,20,non
486-3396,17,non
486-131,60,non
4864-486,26,non
6116-486,62,non
490-486,30,non
494-486,30,non
3379-486,12,non
486-33491,26,non
486-19544,25,non
313-486,28,non
486-15505,17,non
3229-486,34,non
1388-486,21,non
533-486,49,non
5717-486,23,non
486-323,37,non
510-486,21,non
4517-486,20,non
486-3359,18,non
486-6453,20,friends
1773-486,14,non
486-4690,21,non
486-11295,39,non
486-2241,25,non
4319-486,19,non
1618-19164,38,non
19164-241,23,non
869-19164,40,non
48879-19164,18,non
113659-19164,57,non
3384-19164,46,non
158-19164,22,non
513-19164,25,non
2344-19164,35,non
4088-19164,24,non
108555-19164,13,non
49415-19164,38,non
19164-341,44,non
11067-2361,51,non
1479-2361,38,non
576-2361,23,non
2361-4730,41,non
2758-2361,25,non
2361-1075,89,non
2355-2361,35,non
444-2361,22,non
28804-2361,81,non
2361-3087,20,non
124863-2361,27,non
124862-2361,28,non
2361-1406,45,non
105528-2361,48,non
719-2361,39,non
1274-3003,33,non
1274-4161,16,non
4902-1274,59,non
48860-1274,42,friends
1274-4730,22,non
4985-1274,135,non
1274-6155,18,non
1274-10393,25,non
1274-1400,12,non
1274-6425,29,non
10388-1274,34,non
1274-10410,19,non
457-1274,54,non
1274-12788,27,non
1274-531,19,non
158-1274,24,non
1274-226,20,non
1274-4435,74,non
1274-578,61,non
1274-1594,15,non
1274-1080,20,non
1274-4663,44,non
1274-513,23,non
1274-3440,34,non
1274-38706,30,non
1274-332,28,non
1274-18352,46,non
1274-3165,33,non
1274-1508,22,non
1274-6756,27,non
1274-2947,24,non
112220-1274,24,non
1274-1148,39,non
1274-12876,36,non
1282-1274,17,non
3480-1274,45,non
4517-1274,26,non
1426-38878,204,non
1426-38706,112,non
1426-1356,187,friends
1426-38741,75,non
1426-14428,147,non
491-401,71,friends
401-4893,38,non
401-3935,29,non
401-19404,100,non
48860-401,32,non
576-401,32,friends
401-10837,85,non
401-6155,45,non
401-4804,30,non
401-1108,13,friends
3273-401,65,friends
401-19585,83,non
401-211,64,friends
401-1414,40,non
401-18898,114,non
401-18517,26,non
401-4879,23,non
4632-401,26,non
401-14446,33,non
401-11097,52,non
401-3682,86,non
401-436,54,non
401-4678,37,non
350-401,107,friends
4318-401,21,non
401-4936,23,non
635-401,35,non
401-3165,22,non
401-10812,66,non
4761-401,18,non
401-3667,70,non
3476-401,35,non
401-135,24,non
267-401,84,friends
401-573,37,non
401-11096,78,friends
401-98,41,non
521-401,28,non
3155-401,54,non
401-131,48,non
401-6116,57,non
401-490,84,non
494-401,18,non
401-19544,43,non
401-313,14,non
401-1388,17,non
401-533,24,non
401-5717,40,non
401-323,41,friends
510-401,13,non
401-4517,13,non
401-3359,19,non
401-1773,57,non
401-11295,34,non
401-2241,45,friends
4319-401,12,non
4302-48892,46,non
4466-48892,24,non
4368-48892,32,non
177-48892,21,non
6199-48892,26,non
124-48892,24,non
4478-48892,27,non
4797-11067,57,non
3935-11067,22,non
11067-1948,37,non
11067-947,56,non
11067-4686,13,non
11067-109821,21,non
18898-11067,21,non
11067-226,56,non
11067-18517,64,non
28804-11067,49,non
3439-11067,16,non
11067-24266,99,non
4717-11067,37,non
4761-11067,72,non
11067-3476,19,non
11067-17205,28,non
11067-3360,23,non
11067-19459,81,non
44256-11067,91,non
3379-11067,26,non
3229-11067,33,non
533-11067,41,non
11067-10733,42,non
4690-11067,35,non
1618-3003,17,non
1618-241,18,friends
4730-1618,22,non
10393-1618,31,non
11349-1618,38,friends
10410-1618,24,non
3384-1618,27,non
4879-1618,18,non
1618-11074,23,non
1618-3353,26,non
4318-1618,25,non
1618-185,37,non
1618-108555,40,non
1618-3425,13,non
2638-1618,13,non
2998-1618,22,non
1618-1114,19,non
1618-2800,17,non
4319-1618,18,non
4302-53,38,non
53-1479,27,non
3463-53,45,non
4466-53,53,non
2355-53,23,non
4815-53,83,non
1346-53,35,non
53-457,21,non
4368-53,49,non
10624-53,22,non
4855-53,34,non
177-53,26,non
158-53,24,non
976-53,21,non
3440-53,26,non
332-53,21,non
10938-53,23,non
4936-53,38,friends
472-53,22,non
124-53,45,friends
1146-53,30,non
53-135,14,non
10467-53,23,non
39034-53,19,non
494-53,29,non
313-53,40,non
4738-53,19,non
6278-53,20,non
6195-53,52,friends
4478-53,29,non
510-53,25,non
221-53,43,non
4302-3003,31,non
4302-3463,74,non
4302-4466,68,non
2355-4302,23,non
4815-4302,65,non
1346-4302,20,non
4302-457,116,non
4302-12788,103,non
4302-29557,21,non
4368-4302,42,non
4302-10582,76,non
4302-10624,70,non
4855-4302,171,non
177-4302,205,friends
4302-158,17,non
4302-3440,37,non
4302-332,31,non
4302-10938,34,non
4302-3295,26,non
4936-4302,45,non
4302-472,63,non
124-4302,27,non
4302-135,30,non
267-4302,17,non
4302-10467,51,non
4302-2890,26,non
4302-3425,43,non
4302-4864,22,non
4302-494,24,non
313-4302,25,non
176-4302,118,friends
4302-6278,37,non
6195-4302,35,non
4302-4478,27,non
4302-510,26,non
221-4302,22,non
832-4302,19,non
4797-491,25,non
3935-491,41,non
491-48860,18,non
576-491,55,non
491-947,29,non
491-19769,20,non
491-3273,90,non
491-18898,35,non
491-4632,24,non
491-49370,54,non
491-12321,49,non
491-24266,70,friends
4717-491,53,non
4799-491,32,non
